time,total_bw
2025-03-01 12:55:00,39089.0
2025-03-01 13:00:00,39112.0
2025-03-01 13:05:00,39723.0
2025-03-01 13:10:00,39970.0
2025-03-01 13:15:00,40084.0
2025-03-01 13:20:00,40198.0
2025-03-01 13:25:00,40268.0
2025-03-01 13:30:00,40733.0
2025-03-01 13:35:00,40421.0
2025-03-01 13:40:00,39707.0
2025-03-01 13:45:00,39829.0
2025-03-01 13:50:00,39534.0
2025-03-01 13:55:00,39838.0
2025-03-01 14:00:00,38569.0
2025-03-01 14:05:00,38191.0
2025-03-01 14:10:00,38228.0
2025-03-01 14:15:00,38229.0
2025-03-01 14:20:00,38189.0
2025-03-01 14:25:00,37954.0
2025-03-01 14:30:00,38520.0
2025-03-01 14:35:00,37734.0
2025-03-01 14:40:00,37863.0
2025-03-01 14:45:00,37880.0
2025-03-01 14:50:00,37895.0
2025-03-01 14:55:00,37785.0
2025-03-01 15:00:00,38294.0
2025-03-01 15:05:00,38824.0
2025-03-01 15:10:00,38204.0
2025-03-01 15:15:00,38351.0
2025-03-01 15:20:00,38750.0
2025-03-01 15:25:00,38514.0
2025-03-01 15:30:00,38521.0
2025-03-01 15:35:00,38104.0
2025-03-01 15:40:00,38546.0
2025-03-01 15:45:00,38548.0
2025-03-01 15:50:00,38396.0
2025-03-01 15:55:00,38703.0
2025-03-01 16:00:00,38737.0
2025-03-01 16:05:00,38816.0
2025-03-01 16:10:00,38888.0
2025-03-01 16:15:00,38407.0
2025-03-01 16:20:00,39257.0
2025-03-01 16:25:00,39339.0
2025-03-01 16:30:00,39134.0
2025-03-01 16:35:00,38691.0
2025-03-01 16:40:00,39076.0
2025-03-01 16:45:00,39200.0
2025-03-01 16:50:00,39009.0
2025-03-01 16:55:00,38894.0
2025-03-01 17:00:00,38177.0
2025-03-01 17:05:00,38900.0
2025-03-01 17:10:00,39176.0
2025-03-01 17:15:00,39152.0
2025-03-01 17:20:00,39224.0
2025-03-01 17:25:00,39019.0
2025-03-01 17:30:00,38679.0
2025-03-01 17:35:00,38686.0
2025-03-01 17:40:00,38624.0
2025-03-01 17:45:00,39385.0
2025-03-01 17:50:00,39339.0
2025-03-01 17:55:00,39187.0
2025-03-01 18:00:00,38929.0
2025-03-01 18:05:00,38996.0
2025-03-01 18:10:00,39036.0
2025-03-01 18:15:00,39078.0
2025-03-01 18:20:00,39123.0
2025-03-01 18:25:00,39739.0
2025-03-01 18:30:00,39668.0
2025-03-01 18:35:00,39974.0
2025-03-01 18:40:00,39474.0
2025-03-01 18:45:00,39774.0
2025-03-01 18:50:00,39692.0
2025-03-01 18:55:00,39346.0
2025-03-01 19:00:00,39139.0
2025-03-01 19:05:00,39130.0
2025-03-01 19:10:00,39448.0
2025-03-01 19:15:00,39886.0
2025-03-01 19:20:00,40034.0
2025-03-01 19:25:00,40249.0
2025-03-01 19:30:00,40194.0
2025-03-01 19:35:00,40350.0
2025-03-01 19:40:00,39445.0
2025-03-01 19:45:00,39832.0
2025-03-01 19:50:00,39427.0
2025-03-01 19:55:00,38696.0
2025-03-01 20:00:00,37481.0
2025-03-01 20:05:00,38190.0
2025-03-01 20:10:00,37376.0
2025-03-01 20:15:00,36214.0
2025-03-01 20:20:00,36053.0
2025-03-01 20:25:00,36374.0
2025-03-01 20:30:00,36443.0
2025-03-01 20:35:00,36770.0
2025-03-01 20:40:00,36276.0
2025-03-01 20:45:00,36797.0
2025-03-01 20:50:00,36483.0
2025-03-01 20:55:00,36210.0
2025-03-01 21:00:00,36975.0
2025-03-01 21:05:00,38116.0
2025-03-01 21:10:00,38389.0
2025-03-01 21:15:00,38592.0
2025-03-01 21:20:00,38671.0
2025-03-01 21:25:00,38640.0
2025-03-01 21:30:00,38782.0
2025-03-01 21:35:00,38001.0
2025-03-01 21:40:00,38247.0
2025-03-01 21:45:00,38431.0
2025-03-01 21:50:00,38374.0
2025-03-01 21:55:00,37946.0
2025-03-01 22:00:00,38153.0
2025-03-01 22:05:00,38333.0
2025-03-01 22:10:00,38460.0
2025-03-01 22:15:00,38559.0
2025-03-01 22:20:00,38543.0
2025-03-01 22:25:00,38487.0
2025-03-01 22:30:00,38865.0
2025-03-01 22:35:00,38929.0
2025-03-01 22:40:00,39040.0
2025-03-01 22:45:00,38964.0
2025-03-01 22:50:00,39109.0
2025-03-01 22:55:00,38791.0
2025-03-01 23:00:00,38310.0
2025-03-01 23:05:00,36876.0
2025-03-01 23:10:00,37009.0
2025-03-01 23:15:00,37480.0
2025-03-01 23:20:00,38212.0
2025-03-01 23:25:00,38308.0
2025-03-01 23:30:00,40020.0
2025-03-01 23:35:00,39401.0
2025-03-01 23:40:00,39850.0
2025-03-01 23:45:00,40150.0
2025-03-01 23:50:00,40271.0
2025-03-01 23:55:00,40241.0
2025-03-02 00:00:00,39453.0
2025-03-02 00:05:00,39750.0
2025-03-02 00:10:00,39272.0
2025-03-02 00:15:00,38701.0
2025-03-02 00:20:00,37663.0
2025-03-02 00:25:00,36684.0
2025-03-02 00:30:00,35935.0
2025-03-02 00:35:00,35339.0
2025-03-02 00:40:00,34462.0
2025-03-02 00:45:00,33468.0
2025-03-02 00:50:00,32393.0
2025-03-02 00:55:00,31213.0
2025-03-02 01:00:00,28765.0
2025-03-02 01:05:00,26919.0
2025-03-02 01:10:00,25802.0
2025-03-02 01:15:00,24792.0
2025-03-02 01:20:00,23555.0
2025-03-02 01:25:00,22535.0
2025-03-02 01:30:00,21482.0
2025-03-02 01:35:00,20476.0
2025-03-02 01:40:00,20418.0
2025-03-02 01:45:00,19707.0
2025-03-02 01:50:00,18856.0
2025-03-02 01:55:00,18037.0
2025-03-02 02:00:00,17137.0
2025-03-02 02:05:00,16346.0
2025-03-02 02:10:00,15593.0
2025-03-02 02:15:00,14804.0
2025-03-02 02:20:00,14100.0
2025-03-02 02:25:00,13464.0
2025-03-02 02:30:00,12772.0
2025-03-02 02:35:00,12208.0
2025-03-02 02:40:00,11695.0
2025-03-02 02:45:00,11167.0
2025-03-02 02:50:00,10630.0
2025-03-02 02:55:00,10128.0
2025-03-02 03:00:00,9615.0
2025-03-02 03:05:00,9278.0
2025-03-02 03:10:00,8896.0
2025-03-02 03:15:00,8495.0
2025-03-02 03:20:00,8192.0
2025-03-02 03:25:00,7880.0
2025-03-02 03:30:00,7582.0
2025-03-02 03:35:00,7251.0
2025-03-02 03:40:00,6897.0
2025-03-02 03:45:00,6632.0
2025-03-02 03:50:00,6406.0
2025-03-02 03:55:00,6211.0
2025-03-02 04:00:00,5988.0
2025-03-02 04:05:00,5819.0
2025-03-02 04:10:00,5664.0
2025-03-02 04:15:00,5522.0
2025-03-02 04:20:00,5381.0
2025-03-02 04:25:00,5178.0
2025-03-02 04:30:00,5077.0
2025-03-02 04:35:00,4958.0
