time,total_bw
2025-03-01 12:55:00,81182.0
2025-03-01 13:00:00,80579.0
2025-03-01 13:05:00,78868.0
2025-03-01 13:10:00,77274.0
2025-03-01 13:15:00,75830.0
2025-03-01 13:20:00,75944.0
2025-03-01 13:25:00,76066.0
2025-03-01 13:30:00,76253.0
2025-03-01 13:35:00,75892.0
2025-03-01 13:40:00,75741.0
2025-03-01 13:45:00,75090.0
2025-03-01 13:50:00,72856.0
2025-03-01 13:55:00,73072.0
2025-03-01 14:00:00,77240.0
2025-03-01 14:05:00,80064.0
2025-03-01 14:10:00,81880.0
2025-03-01 14:15:00,82371.0
2025-03-01 14:20:00,83192.0
2025-03-01 14:25:00,85904.0
2025-03-01 14:30:00,88487.0
2025-03-01 14:35:00,89721.0
2025-03-01 14:40:00,90886.0
2025-03-01 14:45:00,90040.0
2025-03-01 14:50:00,89927.0
2025-03-01 14:55:00,89805.0
2025-03-01 15:00:00,89196.0
2025-03-01 15:05:00,89160.0
2025-03-01 15:10:00,90375.0
2025-03-01 15:15:00,89896.0
2025-03-01 15:20:00,90588.0
2025-03-01 15:25:00,89695.0
2025-03-01 15:30:00,88522.0
2025-03-01 15:35:00,87541.0
2025-03-01 15:40:00,86908.0
2025-03-01 15:45:00,85816.0
2025-03-01 15:50:00,85462.0
2025-03-01 15:55:00,84477.0
2025-03-01 16:00:00,85454.0
2025-03-01 16:05:00,86153.0
2025-03-01 16:10:00,86213.0
2025-03-01 16:15:00,85866.0
2025-03-01 16:20:00,85935.0
2025-03-01 16:25:00,85703.0
2025-03-01 16:30:00,85049.0
2025-03-01 16:35:00,85948.0
2025-03-01 16:40:00,87097.0
2025-03-01 16:45:00,87603.0
2025-03-01 16:50:00,86732.0
2025-03-01 16:55:00,86746.0
2025-03-01 17:00:00,87089.0
2025-03-01 17:05:00,86549.0
2025-03-01 17:10:00,87180.0
2025-03-01 17:15:00,86999.0
2025-03-01 17:20:00,86525.0
2025-03-01 17:25:00,86413.0
2025-03-01 17:30:00,86344.0
